not enough replicas to describe the ground state at A_q=1.575757575757576 and w_d=0.8, leakage=0.011
not enough replicas to describe the ground state at A_q=3.5959595959595965 and w_d=0.8, leakage=0.032
not enough replicas to describe the first excited state at A_q=3.5959595959595965 and w_d=0.8, leakage=0.109
not enough replicas to describe the ground state at A_q=3.6363636363636367 and w_d=0.8, leakage=0.033
not enough replicas to describe the first excited state at A_q=3.6363636363636367 and w_d=0.8, leakage=0.115
not enough replicas to describe the ground state at A_q=3.676767676767677 and w_d=0.8, leakage=0.034
not enough replicas to describe the first excited state at A_q=3.676767676767677 and w_d=0.8, leakage=0.12
not enough replicas to describe the ground state at A_q=3.7171717171717176 and w_d=0.8, leakage=0.035
not enough replicas to describe the first excited state at A_q=3.7171717171717176 and w_d=0.8, leakage=0.126
not enough replicas to describe the ground state at A_q=3.757575757575758 and w_d=0.8, leakage=0.036
not enough replicas to describe the first excited state at A_q=3.757575757575758 and w_d=0.8, leakage=0.133
not enough replicas to describe the ground state at A_q=3.7979797979797985 and w_d=0.8, leakage=0.037
not enough replicas to describe the first excited state at A_q=3.7979797979797985 and w_d=0.8, leakage=0.139
not enough replicas to describe the ground state at A_q=3.8383838383838387 and w_d=0.8, leakage=0.039
not enough replicas to describe the first excited state at A_q=3.8383838383838387 and w_d=0.8, leakage=0.146
not enough replicas to describe the ground state at A_q=3.878787878787879 and w_d=0.8, leakage=0.04
not enough replicas to describe the first excited state at A_q=3.878787878787879 and w_d=0.8, leakage=0.153
not enough replicas to describe the ground state at A_q=3.9191919191919196 and w_d=0.8, leakage=0.041
not enough replicas to describe the first excited state at A_q=3.9191919191919196 and w_d=0.8, leakage=0.161
not enough replicas to describe the ground state at A_q=3.95959595959596 and w_d=0.8, leakage=0.042
not enough replicas to describe the first excited state at A_q=3.95959595959596 and w_d=0.8, leakage=0.168
not enough replicas to describe the ground state at A_q=4.0 and w_d=0.8, leakage=0.043
not enough replicas to describe the first excited state at A_q=4.0 and w_d=0.8, leakage=0.176
